Datum,Kraj,incidence 7,incidence 14,incidence 7 na 100 000,incidence 14 na 100 000
2021-11-01,Karlovarský kraj,347,552,118.304,188.196
2021-11-01,Ústecký kraj,1460,2315,178.702,283.352
2021-11-01,Liberecký kraj,837,1277,189.163,288.603
2021-11-01,Královéhradecký kraj,837,1328,151.96,241.103
2021-11-01,Pardubický kraj,1433,2286,274.072,437.214
2021-11-01,Kraj Vysočina,1361,2172,267.465,426.843
2021-11-01,Jihomoravský kraj,5651,8796,472.758,735.866
2021-11-01,Olomoucký kraj,3298,5306,523.059,841.525
2021-11-01,Zlínský kraj,2393,3640,412.502,627.457
2021-11-01,Moravskoslezský kraj,5865,9765,491.686,818.639
2021-11-01,,19,29,,
2021-11-02,Hlavní město Praha,5578,9540,417.801,714.562
2021-11-02,Středočeský kraj,4713,7654,337.125,547.498
2021-11-02,Jihočeský kraj,2931,5032,455.442,781.912
2021-11-02,Plzeňský kraj,2318,3850,392.189,651.393
2021-11-02,Karlovarský kraj,371,595,126.487,202.856
2021-11-02,Ústecký kraj,1617,2570,197.918,314.564
2021-11-02,Liberecký kraj,923,1442,208.599,325.893
2021-11-02,Královéhradecký kraj,957,1499,173.746,272.148
2021-11-02,Pardubický kraj,1616,2525,309.072,482.925
2021-11-02,Kraj Vysočina,1408,2422,276.701,475.973
2021-11-02,Jihomoravský kraj,6355,9954,531.654,832.743
2021-11-02,Olomoucký kraj,3608,5897,572.224,935.257
2021-11-02,Zlínský kraj,2601,4091,448.356,705.2
2021-11-02,Moravskoslezský kraj,6364,10609,533.519,889.395
2021-11-02,,24,37,,
2021-11-03,Hlavní město Praha,5788,10099,433.531,756.432
2021-11-03,Středočeský kraj,5221,8427,373.463,602.791
2021-11-03,Jihočeský kraj,3178,5494,493.823,853.701
2021-11-03,Plzeňský kraj,2497,4168,422.475,705.196
2021-11-03,Karlovarský kraj,410,653,139.783,222.631
2021-11-03,Ústecký kraj,1751,2793,214.32,341.859
2021-11-03,Liberecký kraj,969,1562,218.995,353.013
2021-11-03,Královéhradecký kraj,1143,1709,207.515,310.274
2021-11-03,Pardubický kraj,1807,2818,345.602,538.963
2021-11-03,Kraj Vysočina,1504,2586,295.567,508.203
2021-11-03,Jihomoravský kraj,6868,10898,574.571,911.717
2021-11-03,Olomoucký kraj,3991,6598,632.968,1046.435
2021-11-03,Zlínský kraj,2794,4482,481.625,772.6
2021-11-03,Moravskoslezský kraj,7056,11595,591.532,972.055
2021-11-03,,25,40,,
2021-11-04,Hlavní město Praha,6076,10527,455.102,788.49
2021-11-04,Středočeský kraj,5671,8954,405.652,640.488
2021-11-04,Jihočeský kraj,3694,5880,574.003,913.681
2021-11-04,Plzeňský kraj,2676,4375,452.76,740.219
2021-11-04,Karlovarský kraj,426,680,145.238,231.836
2021-11-04,Ústecký kraj,1971,3109,241.247,380.537
2021-11-04,Liberecký kraj,1077,1678,243.403,379.23
2021-11-04,Královéhradecký kraj,1315,1866,238.742,338.778
2021-11-04,Pardubický kraj,1986,3014,379.837,576.449
2021-11-04,Kraj Vysočina,1543,2768,303.232,543.97
2021-11-04,Jihomoravský kraj,7412,11557,620.081,966.848
2021-11-04,Olomoucký kraj,4532,7106,718.77,1127.003
2021-11-04,Zlínský kraj,3061,4869,527.65,839.311
2021-11-04,Moravskoslezský kraj,7672,12345,643.174,1034.93
2021-11-04,,25,42,,
2021-11-05,Hlavní město Praha,6232,10869,466.787,814.106
2021-11-05,Středočeský kraj,6037,9503,431.832,679.758
2021-11-05,Jihočeský kraj,3950,6168,613.782,958.432
2021-11-05,Plzeňský kraj,2883,4700,487.783,795.207
2021-11-05,Karlovarský kraj,499,753,170.127,256.724
2021-11-05,Ústecký kraj,2177,3365,266.461,411.871
2021-11-05,Liberecký kraj,1178,1813,266.229,409.74
2021-11-05,Královéhradecký kraj,1388,2051,251.996,372.365
2021-11-05,Pardubický kraj,2157,3302,412.542,631.531
2021-11-05,Kraj Vysočina,1811,3027,355.899,594.868
2021-11-05,Jihomoravský kraj,7902,12366,661.074,1034.529
2021-11-05,Olomoucký kraj,4958,7642,786.333,1212.012
2021-11-05,Zlínský kraj,3308,5139,570.228,885.853
2021-11-05,Moravskoslezský kraj,8126,13044,681.235,1093.53
2021-11-05,,29,45,,
2021-11-06,Hlavní město Praha,6414,11219,480.419,840.322
2021-11-06,Středočeský kraj,6161,9930,440.702,710.302
2021-11-06,Jihočeský kraj,3958,6308,615.025,980.186
2021-11-06,Plzeňský kraj,2879,4874,487.107,824.647
2021-11-06,Karlovarský kraj,501,802,170.808,273.43
2021-11-06,Ústecký kraj,2158,3505,264.136,429.006
2021-11-06,Liberecký kraj,1155,1858,261.031,419.91
2021-11-06,Královéhradecký kraj,1517,2210,275.416,401.232
2021-11-06,Pardubický kraj,2257,3527,431.668,674.564
2021-11-06,Kraj Vysočina,1829,3085,359.437,606.267
2021-11-06,Jihomoravský kraj,7809,12708,653.294,1063.14
2021-11-06,Olomoucký kraj,5121,7889,812.184,1251.186
2021-11-06,Zlínský kraj,3393,5510,584.88,949.805
2021-11-06,Moravskoslezský kraj,8140,13305,682.408,1115.411
2021-11-06,,29,45,,
2021-11-07,Hlavní město Praha,6470,11366,484.614,851.332
2021-11-07,Středočeský kraj,6240,10136,446.353,725.037
2021-11-07,Jihočeský kraj,3942,6357,612.539,987.801
2021-11-07,Plzeňský kraj,2834,4865,479.493,823.124
2021-11-07,Karlovarský kraj,497,808,169.445,275.476
2021-11-07,Ústecký kraj,2172,3567,265.849,436.595
2021-11-07,Liberecký kraj,1193,1886,269.619,426.238
2021-11-07,Královéhradecký kraj,1525,2267,276.868,411.581
2021-11-07,Pardubický kraj,2345,3623,448.498,692.925
2021-11-07,Kraj Vysočina,1854,3122,364.35,613.538
2021-11-07,Jihomoravský kraj,7846,12887,656.389,1078.115
2021-11-07,Olomoucký kraj,5201,8041,824.872,1275.293
2021-11-07,Zlínský kraj,3348,5604,577.123,966.009
2021-11-07,Moravskoslezský kraj,8042,13370,674.193,1120.86
2021-11-07,,31,48,,
2021-11-08,Hlavní město Praha,6746,11931,505.287,893.652
2021-11-08,Středočeský kraj,6500,10700,464.951,765.381
2021-11-08,Jihočeský kraj,3994,6641,620.619,1031.931
2021-11-08,Plzeňský kraj,3062,5264,518.069,890.632
2021-11-08,Karlovarský kraj,481,828,163.99,282.294
2021-11-08,Ústecký kraj,2387,3847,292.165,470.867
2021-11-08,Liberecký kraj,1192,2029,269.393,458.556
2021-11-08,Královéhradecký kraj,1645,2482,298.655,450.615
2021-11-08,Pardubický kraj,2520,3953,481.968,756.04
2021-11-08,Kraj Vysočina,1924,3285,378.106,645.571
2021-11-08,Jihomoravský kraj,8100,13751,677.639,1150.397
2021-11-08,Olomoucký kraj,5094,8392,807.902,1330.961
2021-11-08,Zlínský kraj,3450,5843,594.706,1007.207
2021-11-08,Moravskoslezský kraj,8087,13952,677.965,1169.651
2021-11-08,,31,50,,
2021-11-09,Hlavní město Praha,7141,12719,534.873,952.674
2021-11-09,Středočeský kraj,7150,11863,511.446,848.571
2021-11-09,Jihočeský kraj,4186,7117,650.453,1105.895
2021-11-09,Plzeňský kraj,3499,5817,592.006,984.196
2021-11-09,Karlovarský kraj,557,928,189.901,316.388
2021-11-09,Ústecký kraj,2653,4270,324.723,522.641
2021-11-09,Liberecký kraj,1293,2216,292.219,500.818
2021-11-09,Královéhradecký kraj,1837,2794,333.513,507.259
2021-11-09,Pardubický kraj,2588,4204,494.974,804.045
2021-11-09,Kraj Vysočina,2143,3551,421.144,697.845
2021-11-09,Jihomoravský kraj,8674,15029,725.659,1257.313
2021-11-09,Olomoucký kraj,5571,9179,883.554,1455.778
2021-11-09,Zlínský kraj,3833,6434,660.727,1109.083
2021-11-09,Moravskoslezský kraj,8706,15070,729.858,1263.378
2021-11-09,,25,49,,
2021-11-10,Hlavní město Praha,7663,13451,573.971,1007.502
2021-11-10,Středočeský kraj,7762,12983,555.223,928.686
2021-11-10,Jihočeský kraj,4361,7539,677.646,1171.469
2021-11-10,Plzeňský kraj,3624,6121,613.155,1035.63
2021-11-10,Karlovarský kraj,619,1029,211.039,350.822
2021-11-10,Ústecký kraj,2929,4680,358.505,572.825
2021-11-10,Liberecký kraj,1427,2396,322.503,541.498
2021-11-10,Královéhradecký kraj,1955,3098,354.936,562.452
2021-11-10,Pardubický kraj,2757,4564,527.296,872.898
2021-11-10,Kraj Vysočina,2280,3784,448.067,743.635
2021-11-10,Jihomoravský kraj,9380,16248,784.723,1359.293
2021-11-10,Olomoucký kraj,5857,9848,928.913,1561.88
2021-11-10,Zlínský kraj,4223,7017,727.954,1209.579
2021-11-10,Moravskoslezský kraj,9078,16134,761.045,1352.577
2021-11-10,,25,50,,
2021-11-11,Hlavní město Praha,7856,13932,588.427,1043.53
2021-11-11,Středočeský kraj,7903,13574,565.309,970.961
2021-11-11,Jihočeský kraj,4545,8239,706.238,1280.24
2021-11-11,Plzeňský kraj,3706,6382,627.029,1079.79
2021-11-11,Karlovarský kraj,605,1031,206.266,351.504
2021-11-11,Ústecký kraj,2968,4939,363.279,604.526
2021-11-11,Liberecký kraj,1555,2632,351.431,594.835
2021-11-11,Královéhradecký kraj,2087,3402,378.901,617.644
2021-11-11,Pardubický kraj,3071,5057,587.351,967.188
2021-11-11,Kraj Vysočina,2322,3865,456.321,759.553
2021-11-11,Jihomoravský kraj,9762,17174,816.68,1436.762
2021-11-11,Olomoucký kraj,6184,10716,980.775,1699.544
2021-11-11,Zlínský kraj,4209,7270,725.541,1253.191
2021-11-11,Moravskoslezský kraj,9103,16775,763.141,1406.315
2021-11-11,,23,48,,
2021-11-12,Hlavní město Praha,8429,14661,631.346,1098.133
2021-11-12,Středočeský kraj,8479,14516,606.511,1038.343
2021-11-12,Jihočeský kraj,4746,8696,737.471,1351.253
2021-11-12,Plzeňský kraj,3733,6616,631.597,1119.381
2021-11-12,Karlovarský kraj,673,1172,229.449,399.576
2021-11-12,Ústecký kraj,3294,5471,403.18,669.642
2021-11-12,Liberecký kraj,1633,2811,369.06,635.289
2021-11-12,Královéhradecký kraj,2166,3554,393.244,645.24
2021-11-12,Pardubický kraj,3239,5396,619.482,1032.024
2021-11-12,Kraj Vysočina,2756,4567,541.611,897.51
2021-11-12,Jihomoravský kraj,10501,18403,878.504,1539.579
2021-11-12,Olomoucký kraj,6538,11496,1036.919,1823.251
2021-11-12,Zlínský kraj,4656,7964,802.594,1372.822
2021-11-12,Moravskoslezský kraj,10040,18166,841.693,1522.928
2021-11-12,,20,49,,
2021-11-13,Hlavní město Praha,8906,15320,667.074,1147.493
2021-11-13,Středočeský kraj,9117,15278,652.147,1092.849
2021-11-13,Jihočeský kraj,4820,8778,748.969,1363.994
2021-11-13,Plzeňský kraj,4092,6971,692.338,1179.444
2021-11-13,Karlovarský kraj,702,1203,239.336,410.145
2021-11-13,Ústecký kraj,3574,5732,437.452,701.588
2021-11-13,Liberecký kraj,1753,2908,396.18,657.211
2021-11-13,Královéhradecký kraj,2349,3866,426.468,701.884
2021-11-13,Pardubický kraj,3394,5651,649.127,1080.795
2021-11-13,Kraj Vysočina,2791,4620,548.49,907.926
2021-11-13,Jihomoravský kraj,10926,18735,914.06,1567.354
2021-11-13,Olomoucký kraj,6693,11814,1061.501,1873.686
2021-11-13,Zlínský kraj,4915,8308,847.24,1432.12
2021-11-13,Moravskoslezský kraj,10285,18425,862.232,1544.641
2021-11-13,,22,51,,
2021-11-14,Hlavní město Praha,9298,15768,696.436,1181.049
2021-11-14,Středočeský kraj,9536,15776,682.119,1128.472
2021-11-14,Jihočeský kraj,4951,8893,769.325,1381.864
2021-11-14,Plzeňský kraj,4200,7034,710.611,1190.104
2021-11-14,Karlovarský kraj,714,1211,243.428,412.872
2021-11-14,Ústecký kraj,3718,5890,455.077,720.927
2021-11-14,Liberecký kraj,1853,3046,418.78,688.399
2021-11-14,Královéhradecký kraj,2438,3963,442.626,719.495
2021-11-14,Pardubický kraj,3492,5837,667.87,1116.369
2021-11-14,Kraj Vysočina,2876,4730,565.194,929.543
2021-11-14,Jihomoravský kraj,11265,19111,942.42,1598.809
2021-11-14,Olomoucký kraj,6894,12095,1093.38,1918.252
2021-11-14,Zlínský kraj,5115,8463,881.716,1458.839
2021-11-14,Moravskoslezský kraj,10653,18695,893.083,1567.276
2021-11-14,,21,52,,
2021-11-15,Hlavní město Praha,9460,16206,708.57,1213.856
2021-11-15,Středočeský kraj,9758,16258,697.999,1162.95
2021-11-15,Jihočeský kraj,5136,9130,798.072,1418.691
2021-11-15,Plzeňský kraj,4190,7252,708.919,1226.988
2021-11-15,Karlovarský kraj,757,1238,258.088,422.078
2021-11-15,Ústecký kraj,3887,6274,475.763,767.928
2021-11-15,Liberecký kraj,1950,3142,440.702,710.095
2021-11-15,Královéhradecký kraj,2512,4157,456.061,754.716
2021-11-15,Pardubický kraj,3758,6278,718.745,1200.713
2021-11-15,Kraj Vysočina,2954,4878,580.522,958.628
2021-11-15,Jihomoravský kraj,11606,19706,970.948,1648.587
2021-11-15,Olomoucký kraj,7097,12191,1125.575,1933.477
2021-11-15,Zlínský kraj,5281,8731,910.33,1505.036
2021-11-15,Moravskoslezský kraj,10933,19020,916.557,1594.522
2021-11-15,,19,50,,
2021-11-16,Hlavní město Praha,10455,17596,783.097,1317.97
2021-11-16,Středočeský kraj,10672,17822,763.378,1274.824
2021-11-16,Jihočeský kraj,5533,9719,859.761,1510.214
2021-11-16,Plzeňský kraj,4517,8016,764.245,1356.251
2021-11-16,Karlovarský kraj,841,1398,286.726,476.627
2021-11-16,Ústecký kraj,4287,6940,524.722,849.445
2021-11-16,Liberecký kraj,2145,3438,484.772,776.991
2021-11-16,Královéhradecký kraj,2850,4687,517.426,850.939
2021-11-16,Pardubický kraj,4400,6988,841.532,1336.506
2021-11-16,Kraj Vysočina,3359,5502,660.113,1081.257
2021-11-16,Jihomoravský kraj,12947,21621,1083.135,1808.794
2021-11-16,Olomoucký kraj,7678,13249,1217.721,2101.275
2021-11-16,Zlínský kraj,5976,9809,1030.133,1690.86
2021-11-16,Moravskoslezský kraj,11561,20267,969.204,1699.063
2021-11-16,,29,54,,
2021-11-17,Hlavní město Praha,10793,18456,808.414,1382.385
2021-11-17,Středočeský kraj,10925,18687,781.475,1336.698
2021-11-17,Jihočeský kraj,5333,9694,828.683,1506.33
2021-11-17,Plzeňský kraj,4405,8029,745.295,1358.451
2021-11-17,Karlovarský kraj,846,1465,288.431,499.47
2021-11-17,Ústecký kraj,4397,7326,538.186,896.691
2021-11-17,Liberecký kraj,2162,3589,488.614,811.117
2021-11-17,Královéhradecký kraj,2884,4839,523.599,878.536
2021-11-17,Pardubický kraj,4291,7048,820.685,1347.981
2021-11-17,Kraj Vysočina,3801,6081,746.976,1195.043
2021-11-17,Jihomoravský kraj,12480,21860,1044.066,1828.788
2021-11-17,Olomoucký kraj,7822,13679,1240.559,2169.472
2021-11-17,Zlínský kraj,6074,10297,1047.027,1774.981
2021-11-17,Moravskoslezský kraj,11620,20698,974.151,1735.195
2021-11-17,,35,60,,
2021-11-18,Hlavní město Praha,11061,18917,828.487,1416.915
2021-11-18,Středočeský kraj,11464,19367,820.03,1385.339
2021-11-18,Jihočeský kraj,5314,9859,825.731,1531.969
2021-11-18,Plzeňský kraj,4761,8467,805.528,1432.557
2021-11-18,Karlovarský kraj,860,1465,293.204,499.47
2021-11-18,Ústecký kraj,4646,7614,568.663,931.942
2021-11-18,Liberecký kraj,2265,3820,511.892,863.324
2021-11-18,Královéhradecký kraj,2917,5004,529.59,908.492
2021-11-18,Pardubický kraj,4594,7665,878.636,1465.987
2021-11-18,Kraj Vysočina,3975,6297,781.17,1237.491
2021-11-18,Jihomoravský kraj,12972,22734,1085.226,1901.906
2021-11-18,Olomoucký kraj,7826,14010,1241.194,2221.968
2021-11-18,Zlínský kraj,6330,10539,1091.155,1816.696
2021-11-18,Moravskoslezský kraj,11909,21012,998.379,1761.519
2021-11-18,,35,58,,
2021-11-19,Hlavní město Praha,12445,20874,932.151,1563.497
2021-11-19,Středočeský kraj,12579,21058,899.787,1506.298
2021-11-19,Jihočeský kraj,6159,10905,957.034,1694.504
2021-11-19,Plzeňský kraj,5150,8883,871.344,1502.941
2021-11-19,Karlovarský kraj,937,1610,319.456,548.905
2021-11-19,Ústecký kraj,5137,8431,628.761,1031.941
2021-11-19,Liberecký kraj,2630,4263,594.383,963.442
2021-11-19,Královéhradecký kraj,3455,5621,627.266,1020.51
2021-11-19,Pardubický kraj,5082,8321,971.969,1591.452
2021-11-19,Kraj Vysočina,4046,6802,795.123,1336.734
2021-11-19,Jihomoravský kraj,14267,24768,1193.565,2072.069
2021-11-19,Olomoucký kraj,8413,14951,1334.291,2371.21
2021-11-19,Zlínský kraj,6799,11455,1172.001,1974.595
2021-11-19,Moravskoslezský kraj,12506,22546,1048.428,1890.121
2021-11-19,,35,55,,
2021-11-20,Hlavní město Praha,12986,21892,972.673,1639.747
2021-11-20,Středočeský kraj,13247,22364,947.57,1599.717
2021-11-20,Jihočeský kraj,6597,11417,1025.094,1774.063
2021-11-20,Plzeňský kraj,5192,9284,878.45,1570.788
2021-11-20,Karlovarský kraj,996,1698,339.571,578.908
2021-11-20,Ústecký kraj,5547,9121,678.944,1116.396
2021-11-20,Liberecký kraj,2693,4446,608.621,1004.8
2021-11-20,Královéhradecký kraj,3629,5978,658.856,1085.325
2021-11-20,Pardubický kraj,5266,8660,1007.161,1656.288
2021-11-20,Kraj Vysočina,4551,7342,894.366,1442.856
2021-11-20,Jihomoravský kraj,14745,25671,1233.554,2147.613
2021-11-20,Olomoucký kraj,8741,15434,1386.312,2447.813
2021-11-20,Zlínský kraj,7247,12162,1249.226,2096.466
2021-11-20,Moravskoslezský kraj,13401,23686,1123.459,1985.691
2021-11-20,,36,58,,
2021-11-21,Hlavní město Praha,13445,22743,1007.053,1703.488
2021-11-21,Středočeský kraj,13581,23117,971.461,1653.58
2021-11-21,Jihočeský kraj,6609,11560,1026.958,1796.283
2021-11-21,Plzeňský kraj,5209,9409,881.326,1591.937
2021-11-21,Karlovarský kraj,999,1713,340.594,584.022
2021-11-21,Ústecký kraj,5653,9371,691.918,1146.996
2021-11-21,Liberecký kraj,2790,4643,630.543,1049.322
2021-11-21,Královéhradecký kraj,3820,6258,693.533,1136.159
2021-11-21,Pardubický kraj,5438,8930,1040.057,1707.927
2021-11-21,Kraj Vysočina,4613,7489,906.55,1471.744
2021-11-21,Jihomoravský kraj,14885,26150,1245.266,2187.686
2021-11-21,Olomoucký kraj,8991,15885,1425.961,2519.341
2021-11-21,Zlínský kraj,7418,12533,1278.703,2160.419
2021-11-21,Moravskoslezský kraj,13966,24619,1170.825,2063.908
2021-11-21,,38,59,,
2021-11-22,Hlavní město Praha,13837,23297,1036.414,1744.984
2021-11-22,Středočeský kraj,14010,23768,1002.148,1700.147
2021-11-22,Jihočeský kraj,6980,12116,1084.607,1882.679
2021-11-22,Plzeňský kraj,5447,9637,921.594,1630.513
2021-11-22,Karlovarský kraj,1057,1814,360.368,618.456
2021-11-22,Ústecký kraj,5975,9862,731.331,1207.093
2021-11-22,Liberecký kraj,2966,4916,670.319,1111.021
2021-11-22,Královéhradecký kraj,3973,6485,721.311,1177.372
2021-11-22,Pardubický kraj,5588,9346,1068.746,1787.49
2021-11-22,Kraj Vysočina,4694,7648,922.469,1502.991
2021-11-22,Jihomoravský kraj,15046,26652,1258.735,2229.683
2021-11-22,Olomoucký kraj,8968,16065,1422.314,2547.889
2021-11-22,Zlínský kraj,7548,12829,1301.112,2211.443
2021-11-22,Moravskoslezský kraj,14276,25209,1196.814,2113.37
2021-11-22,,42,61,,
2021-11-23,Hlavní město Praha,14114,24569,1057.162,1840.259
2021-11-23,Středočeský kraj,14025,24697,1003.221,1766.599
2021-11-23,Jihočeský kraj,7466,12999,1160.126,2019.887
2021-11-23,Plzeňský kraj,5363,9880,907.382,1671.627
2021-11-23,Karlovarský kraj,1109,1950,378.097,664.823
2021-11-23,Ústecký kraj,6520,10807,798.038,1322.76
2021-11-23,Liberecký kraj,3219,5364,727.497,1212.269
2021-11-23,Královéhradecký kraj,4259,7109,773.235,1290.661
2021-11-23,Pardubický kraj,5825,10225,1114.073,1955.605
2021-11-23,Kraj Vysočina,4831,8190,949.392,1609.505
2021-11-23,Jihomoravský kraj,15143,28090,1266.85,2349.985
2021-11-23,Olomoucký kraj,9492,17170,1505.419,2723.141
2021-11-23,Zlínský kraj,7715,13691,1329.9,2360.033
2021-11-23,Moravskoslezský kraj,14661,26222,1229.09,2198.294
2021-11-23,,41,70,,
2021-11-24,Hlavní město Praha,13895,24688,1040.758,1849.172
2021-11-24,Středočeský kraj,14332,25257,1025.181,1806.656
2021-11-24,Jihočeský kraj,7869,13202,1222.747,2051.43
2021-11-24,Plzeňský kraj,5641,10046,954.418,1699.713
2021-11-24,Karlovarský kraj,1233,2079,420.373,708.804
2021-11-24,Ústecký kraj,6863,11260,840.02,1378.206
2021-11-24,Liberecký kraj,3504,5666,791.907,1280.521
2021-11-24,Královéhradecký kraj,4478,7362,812.995,1336.594
2021-11-24,Pardubický kraj,6411,10702,1226.15,2046.835
2021-11-24,Kraj Vysočina,5170,8971,1016.013,1762.988
2021-11-24,Jihomoravský kraj,15840,28320,1325.16,2369.226
2021-11-24,Olomoucký kraj,9418,17240,1493.683,2734.242
2021-11-24,Zlínský kraj,7912,13986,1363.858,2410.885
2021-11-24,Moravskoslezský kraj,15039,26659,1260.779,2234.93
2021-11-24,,37,72,,
2021-11-25,Hlavní město Praha,15563,26624,1165.694,1994.182
2021-11-25,Středočeský kraj,15683,27147,1121.819,1941.85
2021-11-25,Jihočeský kraj,8759,14073,1361.042,2186.773
2021-11-25,Plzeňský kraj,5956,10717,1007.714,1813.241
2021-11-25,Karlovarský kraj,1401,2261,477.65,770.854
2021-11-25,Ústecký kraj,7730,12376,946.14,1514.803
2021-11-25,Liberecký kraj,4099,6364,926.378,1438.27
2021-11-25,Královéhradecký kraj,5170,8087,938.63,1468.22
2021-11-25,Pardubický kraj,6869,11463,1313.746,2192.382
2021-11-25,Kraj Vysočina,5770,9745,1133.925,1915.095
2021-11-25,Jihomoravský kraj,17641,30613,1475.83,2561.057
2021-11-25,Olomoucký kraj,10837,18663,1718.735,2959.928
2021-11-25,Zlínský kraj,9078,15408,1564.851,2656.007
2021-11-25,Moravskoslezský kraj,17464,29373,1464.076,2462.455
2021-11-25,,47,82,,
2021-11-26,Hlavní město Praha,14762,27207,1105.698,2037.849
2021-11-26,Středočeský kraj,15238,27817,1089.988,1989.775
2021-11-26,Jihočeský kraj,8571,14730,1331.829,2288.863
2021-11-26,Plzeňský kraj,5917,11067,1001.115,1872.459
2021-11-26,Karlovarský kraj,1338,2275,456.171,775.627
2021-11-26,Ústecký kraj,7538,12675,922.639,1551.4
2021-11-26,Liberecký kraj,4223,6853,954.402,1548.785
2021-11-26,Královéhradecký kraj,5037,8492,914.483,1541.749
2021-11-26,Pardubický kraj,7010,12092,1340.713,2312.683
2021-11-26,Kraj Vysočina,5955,10001,1170.281,1965.404
2021-11-26,Jihomoravský kraj,16975,31242,1420.113,2613.678
2021-11-26,Olomoucký kraj,10732,19145,1702.082,3036.373
2021-11-26,Zlínský kraj,9204,16003,1586.571,2758.572
2021-11-26,Moravskoslezský kraj,16925,29431,1418.89,2467.317
